date,portfolio,spy,turnover,cap_bench
2016-07-01,0.02148829233525497,0.02029193229659132,0.01090928420868391,0.021217403774637624
2016-07-08,0.013101215126992735,0.013040101690926953,0.008099224200453833,0.013288077490627725
2016-07-15,0.005638465337604241,0.004769330684633033,0.008129282086001213,0.00511962298982719
2016-07-22,0.0021037163352376335,0.0008751346547899441,0.06063559462668047,0.0008520770484472518
2016-07-29,0.005856454211636355,0.005571314300893304,0.07857415892942989,0.005570342534880804
2016-08-05,0.0018722405919825544,0.002243761078290607,0.050681494235405314,0.0016568227861210045
2016-08-12,-0.0026657146189293154,-0.002878253044452328,0.019227221488717743,-0.0027367600224604454
2016-08-19,-0.0024291033414972152,-0.0037569881735793897,0.018097766484999486,-0.0029087862330564973
2016-08-26,0.00689017359461724,0.00579454312591432,0.009742241778561658,0.006698365846248125
2016-09-02,-0.030372508743279864,-0.028852067572173512,0.008543533447101534,-0.030534347577022464
2016-09-09,0.013890482371341533,0.013285224563120535,0.007668663835301848,0.014284562511058151
2016-09-16,0.005483658784083016,0.004156176209963558,0.006436514151867575,0.005042497517579072
2016-09-23,0.0036533385830127643,0.0037208079311732423,0.008725461668165641,0.0028796571580292805
2016-09-30,0.0008814443080947954,0.0015752950530025789,0.012843317989419813,0.0008723757914062613
2016-10-07,-0.014489029041432622,-0.014202403979153955,0.006083978418930169,-0.013216925040188131
2016-10-14,0.005766825410267558,0.008963199341975203,0.010461922768461009,0.0060803662024655515
2016-10-21,-0.008371060074467956,-0.00962814059824435,0.052332700221464495,-0.008093586121504726
2016-10-28,-0.006185359272266244,-0.020569923633353304,0.09689612025763834,-0.0061618291955922696
2016-11-04,0.029798455967425357,0.04066185194046534,0.054928437661669285,0.029397882148964324
2016-11-11,0.009411898590813674,0.009860223550831604,0.02890101169039572,0.00956309097520022
2016-11-18,0.008858351037995961,0.009079787549853169,0.013355579760540318,0.008627106549178379
2016-11-25,-0.0014265186836975787,-0.0023057691089551913,0.011260927942402627,-0.0019320651683875211
2016-12-02,0.024948027150411743,0.02605911557293128,0.012949148876733341,0.02550224044083231
2016-12-09,0.0014171682788461414,0.0007846280730079425,0.004740751285607595,0.001274223985747478
2016-12-16,0.004372362802891369,0.003418496160854767,0.006949575141893611,0.004019998042815116
2016-12-23,-0.004770962335940486,-0.0043358560082794595,0.00896857184160603,-0.004681068985491695
2016-12-30,0.008105996359998443,0.008309616425024702,0.007749331052308962,0.008258528138841165
2017-01-06,-0.0023663714581564853,-0.0026442614646630114,0.006122989226734084,-0.00160078725229625
2017-01-13,-0.0005823255163744658,0.0019000896493495123,0.008071857390243766,-0.0006329636945973749
2017-01-20,0.007947364179066309,0.0063066904683994895,0.02107232147508146,0.009111791554048855
2017-01-27,0.0037344056225208193,0.0030678967770969567,0.07256516129996513,0.0036880335991665942
2017-02-03,0.012229574084673104,0.014025431003055644,0.05619641402195759,0.013547415283524438
2017-02-10,0.015307009757841411,0.01482247836377204,0.09319602019931827,0.015780360926424895
2017-02-17,0.005322847159706004,0.004755334015513091,0.023624430064640496,0.005350868943943547
2017-02-24,0.0031339276878572524,0.0036343100185527444,0.04928899019957299,0.003719904504738527
2017-03-03,0.0015122092491854364,0.0005053758853861279,0.03194021294681706,0.0014205392548071866
2017-03-10,0.002577778134380084,0.0018566654869913712,0.009062293003762765,0.002466703210001043
2017-03-17,-0.023202182142636512,-0.02151646877054858,0.006197328948110278,-0.02320251942242108
2017-03-24,0.0164456084772001,0.0166861451596918,0.011239726775914831,0.016889629883281885
2017-03-31,-0.003208280419871516,-0.0018659318267827407,0.006286668176453628,-0.0030332972299699475
2017-04-07,-0.010020059961641578,-0.009559830558355076,0.003650638030329957,-0.009898050291582014
2017-04-13,0.01759390374685381,0.01745958753759691,0.008837043031486006,0.018174460365829072
2017-04-21,0.008482550379218776,0.006324275643942334,0.03294963198852041,0.008328589711615198
2017-04-28,0.00554668398287779,0.004483316022941386,0.07493025751750791,0.0062870115494415785
2017-05-05,-0.001318495058755779,-0.0011680992907087129,0.0649534825296066,-0.0012853776871445861
2017-05-12,-0.00017675335474428614,-0.0023805904660075816,0.029482958883243218,-0.0008342870119403239
2017-05-19,0.012309684312003955,0.01021368392774713,0.016231213559082268,0.012325737155907492
2017-05-26,0.011567496048278097,0.010897620921442863,0.016961348605262157,0.01158460576505299
2017-06-02,-0.006150228494100072,-0.003443256579183096,0.010004196008206068,-0.006428094845281742
2017-06-09,0.008670942789308498,0.006778064638300885,0.008069109585857827,0.008156987274814169
2017-06-16,0.00029840413924811087,0.0012724189455315393,0.00691859909773041,0.0008518491977009016
2017-06-23,-0.0066423979056850525,-0.004181733324025827,0.00802033467371359,-0.006196177967301352
2017-06-30,-0.0023944935352039195,-0.003170395574076945,0.006548747177673914,-0.002286641335915646
2017-07-07,0.014598382991371114,0.013877917852306743,0.0025865051515948975,0.014826627179843592
2017-07-14,0.005748575933268039,0.005377287015850163,0.010318876106959696,0.005570561534760074
2017-07-21,0.0003207065821566165,0.0023503318538939943,0.03161778648326179,0.0011762796203040765
2017-07-28,0.0011681045639440188,0.00048505625615513637,0.08624401846199184,0.0022127761229740143
2017-08-04,-0.005833238987895633,-0.007676972689988681,0.07953622752327688,-0.00603879043963146
2017-08-11,-0.011984339623361918,-0.012011919975028373,0.021651265186143374,-0.011917374627604688
2017-08-18,0.009302293199278843,0.010426908079441466,0.010203119359176022,0.009692737788591527
2017-08-25,0.00868971974924564,0.008524666083359778,0.007419745963433385,0.008532860863039895
2017-09-01,0.002930985023304135,0.0031544182694547285,0.008411218706886051,0.0030632603134690046
2017-09-08,0.010152876398266475,0.011324012643813663,0.00980974405656684,0.010615652174615664
2017-09-15,-0.0017229507519480266,-0.001842870417920972,0.0029774509886118378,-0.0011705779786361163
2017-09-22,0.00984690875467671,0.009391932749852616,0.008916430054340098,0.010037410459769568
2017-09-29,0.01358947328493079,0.012485560805292506,0.007056778705006168,0.013532518230016135
2017-10-06,0.0033671205962821317,0.002277703895097405,0.006493885603258404,0.003342532561267964
2017-10-13,0.008654904666803761,0.008894618024765988,0.012577389607711683,0.009140455652889283
2017-10-20,0.002417414467270694,-0.0039225907265407756,0.03914486216888296,0.001202083997784551
2017-10-27,0.0068740223821466395,0.007135405969380226,0.09911752985212743,0.005918012658746577
2017-11-03,-0.00517866645056366,-0.0038327090158799537,0.06417219872281062,-0.004970967335899713
2017-11-10,0.0019723901734588533,0.0032256066467144517,0.033860643997097206,0.002846947596273001
2017-11-17,0.00936127105059714,0.00879389209604664,0.0178915609401991,0.009472466797216564
2017-11-24,0.021280392010509304,0.022656486114283503,0.013170064592457002,0.022811753359339583
2017-12-01,-0.00228646099628615,-1.91941331495471e-07,0.008303272777368942,-0.002337685579680335
2017-12-08,0.015598551804177912,0.011867360708696317,0.009764575788717056,0.014558402100986386
2017-12-15,-0.005058881135380563,-0.003916758657336428,0.006172869183329711,-0.0045098776013769385
2017-12-22,0.0031246535308687364,0.0029588479041158244,0.011814504975520602,0.0034324601279305017
2017-12-29,0.020333099211660863,0.02042223651380315,0.004081606622852666,0.02020327970634828
2018-01-05,0.02141555274608415,0.0220995886989106,0.008545316747302108,0.021935669922308085
2018-01-12,0.0043587718286115336,0.0029355843986689223,0.009788762823288437,0.0040099127893440285
2018-01-19,0.021079649038473532,0.020558861545582285,0.020710993976747936,0.021561866170805473
2018-01-26,-0.04563489896637678,-0.043647092960806155,0.03783144558042351,-0.04483673608379241
2018-02-02,-0.03380792312269388,-0.03518005011903924,0.08964569517557221,-0.03379825421628359
2018-02-09,0.030351697579208133,0.03108045068858023,0.06540330111575439,0.030771044296524483
2018-02-16,0.015591227275195515,0.014336775160557869,0.04060242250561294,0.01515912531570085
2018-02-23,-0.030172881362996437,-0.029717630583434684,0.04711146851327601,-0.030184476621154678
2018-03-02,0.043773759265339274,0.04284157951892276,0.04525948232390756,0.04447216645372623
2018-03-09,-0.018241490880574092,-0.017031791377514316,0.00620329164789264,-0.018200431331684586
2018-03-16,-0.041636196699670565,-0.04104591791946355,0.006838915084155416,-0.042365608811084254
2018-03-23,0.001035877660756507,0.001602037879916196,0.01741344992502406,0.0010793760736539637
2018-03-29,-0.0033941076066290785,-0.004494382047442125,0.008053728953616057,-0.003472674644683457
2018-04-06,0.01885508202767606,0.021540405552188835,0.011538979636876367,0.01900144522839188
2018-04-13,0.002680327004384858,0.0009739674497728501,0.012923188556294818,0.0026993316971659666
2018-04-20,-0.00037264252604924454,-3.181938190710554e-08,0.019394127064402095,-0.0015557335718496292
2018-04-27,-0.0017151373113281684,-0.0013843655987062498,0.05965010010210941,-0.00046692743735836834
2018-05-04,0.02370923113601639,0.02416704501574163,0.0667283176679221,0.024049241917612315
2018-05-11,-0.0020221910289550276,-0.0012073359588627985,0.039944155982882035,-0.002428963766315463
2018-05-18,-0.007912972834400936,-0.00988981817535306,0.0158795009055964,-0.00877329870993196
2018-05-25,0.016798784731633182,0.015611859987390897,0.020565555975699687,0.01660914581526467
2018-06-01,0.012383793798084373,0.014242566889759445,0.014767434697507633,0.012499230176358633
2018-06-08,-0.005870422881616384,-0.006152146593005892,0.007556613492107999,-0.006223524544281647
2018-06-15,-0.007714541138446964,-0.007441121070315471,0.006724282634098033,-0.007720841141458811
2018-06-22,-0.014654469847190313,-0.014372745563488998,0.006858213209154933,-0.014511883524021134
2018-06-29,0.028094249035134085,0.026121711566427397,0.008362021041444415,0.02723657162256869
2018-07-06,0.013946098294257525,0.011173363025633876,0.00986334516002153,0.012946606508932156
2018-07-13,-0.0010539751292579383,-0.0006790880836871072,0.005215038808879164,-0.0004713373782026043
2018-07-20,0.0061012417388576915,0.007371060863492485,0.034456095646786464,0.008913632997611174
2018-07-27,0.010488789555619608,0.007566466508167169,0.08713092765587196,0.009410395604443693
2018-08-03,0.0007384348898058431,-0.0005992938470423814,0.04126196212917707,4.220896759275958e-05
2018-08-10,0.009000205824620201,0.0074081839148518736,0.028247056381433502,0.007549328472205159
2018-08-17,0.010521931313679001,0.011521005186729383,0.009676206603627908,0.011107497828546788
2018-08-24,0.004985943781768989,0.003392485256961786,0.005711051949728051,0.002938242382838557
2018-08-31,-0.00518603619463127,-0.003795277977792999,0.009329804118320602,-0.005150259744711177
2018-09-07,0.0073667159170270275,0.007204365304824822,0.010589172067720087,0.0071240306824885595
2018-09-14,0.0030154111190695667,0.0063224408069897375,0.0045374054316591715,0.004536106565408531
2018-09-21,0.00478108159862103,0.002643135265470997,0.00711933896506693,0.0036486057563438084
2018-09-28,-0.018825217329620995,-0.017322166926674543,0.010523303249168139,-0.018097492710895533
2018-10-05,-0.03747586263186358,-0.04006310875510566,0.008739707782718351,-0.038366099276504084
2018-10-12,0.004663370063549231,0.005262385880811626,0.011699430682155086,0.004594190071591758
2018-10-19,-0.02910151699975159,-0.02960290282904099,0.03893133640473771,-0.02868971823902809
2018-10-26,0.009626330978412352,0.013541528258289581,0.08914679966469244,0.011899103695533533
2018-11-02,0.017347424102382755,0.017435108905096586,0.09539384788663556,0.016731062654826538
2018-11-09,-0.012882833418111196,-0.014935828308508037,0.038633832231133564,-0.014129658998456529
2018-11-16,-0.026039410342644145,-0.026624982774032357,0.01614752085570824,-0.02636693375952836
2018-11-23,0.05346280099357637,0.05455693077966406,0.014653643662344949,0.05527348489121847
2018-11-30,-0.0594192046230848,-0.06033312875293906,0.011783809480903094,-0.06071439977117585
2018-12-07,-0.015295593671726374,-0.01507353740214179,0.013463606459162319,-0.015310065671114745
2018-12-14,-0.07001739003845889,-0.07310756690682607,0.008205468908767999,-0.07085325193994882
2018-12-21,0.04369592554726179,0.04400931674915687,0.013890017590293782,0.04528785843459377
2018-12-28,0.009960797912356371,0.0125420317748266,0.012150295636486034,0.010254451454928266
2019-01-04,0.015105933289777383,0.01650244369448961,0.010601897409059244,0.014135899628451748
2019-01-11,0.03212651130268911,0.03099000124820228,0.005631781113016113,0.03190966763731839
2019-01-18,-0.005015408849062311,-0.005400201850915609,0.021271710678899953,-0.005347372224897771
2019-01-25,0.02553277246407758,0.02551351802055879,0.03721973273211418,0.02625257032311245
2019-02-01,0.004657322966572525,0.004035531364627198,0.08051303263994448,0.004838500499634459
2019-02-08,0.01792472853083924,0.01946894459599169,0.0404953711068581,0.018045426565919374
2019-02-15,0.014764819326719124,0.015371824712593574,0.03254082719855309,0.015583424132737682
2019-02-22,0.004271690982635296,0.0030988338043418384,0.04646653512380151,0.004705162134185864
2019-03-01,-0.021734580629045396,-0.022514181015166,0.04180195397967737,-0.022323474079870616
2019-03-08,0.029136950586769912,0.02735684292714624,0.008980528973241685,0.028576167208046194
2019-03-15,-0.008637889099708834,-0.009518837906635214,0.007930685154358593,-0.008632392550963486
2019-03-22,0.01982186283114758,0.02090565854724824,0.009838253134746264,0.02017187892015967
2019-03-29,0.012119870705011684,0.011942471953276135,0.008859056042027615,0.011551915967488186
2019-04-05,0.006126453449697481,0.0074281434150822445,0.02681649214759071,0.006771279871605271
2019-04-12,-0.0030255352284325058,-0.0036870592307854944,0.010462146913056511,-0.0027445129862180774
2019-04-18,0.014588751450692092,0.01500888945119172,0.014100529836073392,0.01567812206784533
2019-04-26,-0.014318483876739129,-0.014514028984785599,0.07738477140982439,-0.015442825766246615
2019-05-03,-0.02287335590638153,-0.023613016793335717,0.0999713076598569,-0.023930899863646306
2019-05-10,0.006963679149645579,0.00580733411400125,0.041169082081429886,0.005416693047810255
2019-05-17,-0.0020397562244496162,-0.00341493129722259,0.016116464795906754,-0.0029334434810686888
2019-05-24,-0.029016927436211613,-0.027482244329019356,0.013876488341060835,-0.02889392329785547
2019-05-31,0.04870495767421762,0.05106948176457449,0.011120612008896925,0.049463553283239196
2019-06-07,0.00190084827452695,0.0005181424754032715,0.012834317359141742,0.002024553654135145
2019-06-14,0.0211322750129767,0.021211591896690196,0.009584404902196607,0.021317465746098874
2019-06-21,0.0070849036181011285,0.008326619370676802,0.011028038064191632,0.007727612517351222
2019-06-28,0.001811840838674473,0.0011123953264624564,0.017346200202956123,0.0012220147487771256
2019-07-05,0.014441843062734074,0.01387140933822506,0.00695990590304165,0.014172350995676045
2019-07-12,-0.01052712745429996,-0.01168923877142003,0.004009373598648458,-0.010381654638286534
2019-07-19,0.01858928385606159,0.014347716724323556,0.029379456230455063,0.017092194807367157
2019-07-26,-0.045199701294234694,-0.04568062914423221,0.07960596151451096,-0.04579290293931284
2019-08-02,0.00716934097483945,0.006490935110957219,0.09044523970103016,0.006691101696716724
2019-08-09,0.008087030318479583,0.007690971442817718,0.03836919259408731,0.009019919083171351
2019-08-16,-0.01788687695149309,-0.016838836336896423,0.014187314682263804,-0.017184459500534693
2019-08-23,0.012726189607687967,0.011487955153684615,0.012301966323488737,0.012658830893163286
2019-08-30,0.028390703034140215,0.02949368182669221,0.015760548179855026,0.028950569759258964
2019-09-06,0.0015274015454011772,0.0023400383590013174,0.011144402234609387,0.0019418133589640158
2019-09-13,-0.003043989904260537,-0.003054801160691123,0.006951731065144028,-0.003253917579038442
2019-09-20,-0.003400949809810196,-0.005309930287201281,0.009758443548749433,-0.003187404056756052
2019-09-27,-0.008630565314840065,-0.008447081108426291,0.010687517471400669,-0.007774615837521361
2019-10-04,0.00808720100498753,0.008382531215478162,0.008725901091305725,0.00846683397473879
2019-10-11,0.013093919859006,0.011793635679285819,0.004713882007514112,0.012521892987694903
2019-10-18,0.01142432029288115,0.011756156328414535,0.04234697634027397,0.012364216282975609
2019-10-25,0.01479577357598093,0.016207473113183823,0.07206451546530034,0.015495603623121093
2019-11-01,-0.0014419302317549942,-0.001396787998720228,0.08305571100881376,-0.0008102665012416252
2019-11-08,0.012668976107453302,0.013369615073620666,0.03608700206420028,0.013102804359623422
2019-11-15,0.0014808374892467705,0.0014441762675845293,0.01300471435863137,0.0005185138350135982
2019-11-22,0.008168474484555627,0.008365876414697215,0.019766596453103323,0.008105924728302811
2019-11-29,-0.0002450156921236736,-0.0004764970075956665,0.009527732922099873,0.00026381383673891953
2019-12-06,0.014471160120123987,0.015201651399352478,0.006582991495417103,0.014459095128100598
