date,portfolio,ew_members,spy,turnover
2016-05-13,0.005111181352204173,0.004331737964952347,0.002683172391090727,0.12
2016-05-20,0.029946718899763344,0.026923684666180468,0.024572992455718312,0.06
2016-05-27,3.9121774485500045e-05,0.003299279117169349,0.0006649249713386318,0.06
2016-06-03,-0.01125669328023402,-0.007050334337135676,-0.006359661649736448,0.02
2016-06-10,0.004433928601575658,0.005775642942773183,0.0026075036502626325,0.02
2016-06-17,-0.03710392837905945,-0.039069236262589825,-0.03462268248691036,0.02
2016-06-24,0.03393798571779531,0.0366688761576886,0.03650948475837157,0.02
2016-07-01,0.02826785875153179,0.021942249035291458,0.02029193229659132,0.02
2016-07-08,0.022700953314775375,0.016664951013973216,0.013040101690926953,0.02
2016-07-15,0.01382318003255201,0.0050204909815486625,0.004769330684633033,0.04
2016-07-22,0.012532544873077688,0.0008760336334781947,0.0008751346547899441,0.16
2016-07-29,0.00889544101644955,0.003528152240595398,0.005571314300893304,0.26
2016-08-05,0.008496759126583885,0.0016602107565318574,0.002243761078290607,0.22
2016-08-12,0.00680311158179441,0.001175005643891235,-0.002878253044452328,0.06
2016-08-19,-0.002949495075310502,-0.003482371178312851,-0.0037569881735793897,0.04
2016-08-26,0.0011354966337128358,0.0057002244234951255,0.00579454312591432,0.06
2016-09-02,-0.04252452083923266,-0.032386121830102206,-0.028852067572173512,0.02
2016-09-09,0.02257890090761115,0.012197085129078494,0.013285224563120535,0.0
2016-09-16,0.007375043092462261,0.008262771892511369,0.004156176209963558,0.0
2016-09-23,0.014913275236022793,0.0049150372550159985,0.0037208079311732423,0.0
2016-09-30,-0.0021854916454705454,-0.002465275995220519,0.0015752950530025789,0.02
2016-10-07,-0.021386770237830657,-0.01622007049875186,-0.014202403979153955,0.0
2016-10-14,0.006832609347291749,0.010438086848120207,0.008963199341975203,0.04
2016-10-21,-0.005600436173473735,-0.012130185983440556,-0.00962814059824435,0.2
2016-10-28,-0.009040365455018481,-0.002330172814167738,-0.020569923633353304,0.3
2016-11-04,0.03841939920983444,0.031537280562324944,0.04066185194046534,0.2
2016-11-11,0.02082671210105587,0.01462394053472167,0.009860223550831604,0.02
2016-11-18,0.008559335271326617,0.011165641883030973,0.009079787549853169,0.08
2016-11-25,-0.014984171122034283,-0.0031690816372697745,-0.0023057691089551913,0.04
2016-12-02,0.0394231355681489,0.02908952800555014,0.02605911557293128,0.06
2016-12-09,-0.014249058870050329,-0.007085493623706492,0.0007846280730079425,0.02
2016-12-16,-0.00014976601169641723,0.002247391383239292,0.003418496160854767,0.0
2016-12-23,-0.00864412709741338,-0.003087735295930295,-0.0043358560082794595,0.04
2016-12-30,0.02246650956854749,0.009516316121131371,0.008309616425024702,0.04
2017-01-06,0.008087933000839391,-0.0005967892060526745,-0.0026442614646630114,0.02
2017-01-13,0.002224037937207195,-0.0005625794953045459,0.0019000896493495123,0.0
2017-01-20,0.011830260819963422,0.009527330291233505,0.0063066904683994895,0.04
2017-01-27,0.011105731119123267,0.0015867154545758163,0.0030678967770969567,0.18
2017-02-03,0.010096125968411224,0.015125825232268957,0.014025431003055644,0.22
2017-02-10,0.01017577721429088,0.010084524268084719,0.01482247836377204,0.22
2017-02-17,-0.0027188897452404444,0.0039125543183796,0.004755334015513091,0.06
2017-02-24,-0.0019887046915594304,-0.00024165225935798558,0.0036343100185527444,0.14
2017-03-03,0.0034690963500735306,-0.003089715332137097,0.0005053758853861279,0.12
2017-03-10,0.00893600924208635,0.005482508929292867,0.0018566654869913712,0.02
2017-03-17,-0.022205230290918525,-0.021600309401255565,-0.02151646877054858,0.0
2017-03-24,0.023826892204853126,0.0201772576993271,0.0166861451596918,0.04
2017-03-31,-0.00963827255640003,-0.004794058947174114,-0.0018659318267827407,0.0
2017-04-07,-0.012041872925657986,-0.009659757424716576,-0.009559830558355076,0.0
2017-04-13,0.019761300074768402,0.019642651995697803,0.01745958753759691,0.02
2017-04-21,0.0045542865347886164,0.0009523097562300708,0.006324275643942334,0.04
2017-04-28,0.0021838226749078694,0.003380902433916289,0.004483316022941386,0.12
2017-05-05,0.008794464983506934,-0.00464785324377112,-0.0011680992907087129,0.18
2017-05-12,0.00023605125622617334,0.0002886326220167629,-0.0023805904660075816,0.18
2017-05-19,0.011361889296968351,0.007598350895248878,0.01021368392774713,0.04
2017-05-26,0.01753220901433166,0.0122677884287453,0.010897620921442863,0.1
2017-06-02,-0.010092572602863977,-0.0005874606218630484,-0.003443256579183096,0.02
2017-06-09,0.004882750300781042,0.007660364620209772,0.006778064638300885,0.02
2017-06-16,0.0064212222450642465,-0.0027554567495572456,0.0012724189455315393,0.02
2017-06-23,-0.005711657047184922,0.002105286794828983,-0.004181733324025827,0.04
2017-06-30,-0.005349886664097847,-0.006703271806314642,-0.003170395574076945,0.02
2017-07-07,0.02459343268782868,0.014939799022860254,0.013877917852306743,0.0
2017-07-14,0.009113124220686244,0.005311657464047905,0.005377287015850163,0.0
2017-07-21,-0.005608544160745947,0.0018671306198922097,0.0023503318538939943,0.18
2017-07-28,-0.010260226879857054,-0.0032892805635006154,0.00048505625615513637,0.24
2017-08-04,-0.002946662986395403,-0.009727610066520835,-0.007676972689988681,0.1
2017-08-11,-0.018792472136828848,-0.012604238561790423,-0.012011919975028373,0.14
2017-08-18,0.012878892622385651,0.010719618180094467,0.010426908079441466,0.06
2017-08-25,0.009085354756004771,0.008038544763747936,0.008524666083359778,0.02
2017-09-01,0.010634598479799452,0.00582919092936053,0.0031544182694547285,0.06
2017-09-08,0.013967473057136996,0.012031892325646817,0.011324012643813663,0.02
2017-09-15,-0.002535779512912644,-0.0008270766494783296,-0.001842870417920972,0.02
2017-09-22,0.013086388529244361,0.011678627603576828,0.009391932749852616,0.04
2017-09-29,0.007363146515616336,0.010957667250858366,0.012485560805292506,0.04
2017-10-06,0.0030000328425988944,0.0031126909811901578,0.002277703895097405,0.0
2017-10-13,0.01129212143258195,0.00985375564097695,0.008894618024765988,0.02
2017-10-20,-0.016733519563986023,-0.007998591045498634,-0.0039225907265407756,0.16
2017-10-27,-0.0005457336448160194,0.002240859497242085,0.007135405969380226,0.24
2017-11-03,0.006703671527358975,-0.0006072320049103473,-0.0038327090158799537,0.22
2017-11-10,0.012684833224979477,0.009005694755182923,0.0032256066467144517,0.12
2017-11-17,0.009965843909279081,0.005372284581078137,0.00879389209604664,0.04
2017-11-24,0.013992944824155262,0.027796696903118413,0.022656486114283503,0.02
2017-12-01,-0.0028123164385165534,-0.002703093080860572,-1.91941331495471e-07,0.02
2017-12-08,0.014440865913384731,0.00865712422787993,0.011867360708696317,0.02
2017-12-15,-9.590819132528239e-05,-0.0006236381892859958,-0.003916758657336428,0.0
2017-12-22,0.0034563105475883637,0.004830883072778434,0.0029588479041158244,0.02
2017-12-29,0.02708052619733184,0.017141491864946002,0.02042223651380315,0.0
2018-01-05,0.014527337095021083,0.018015400639661634,0.0220995886989106,0.04
2018-01-12,0.005725360769429322,0.0031762583530135333,0.0029355843986689223,0.02
2018-01-19,0.028567758769301944,0.016572282729769086,0.020558861545582285,0.02
2018-01-26,-0.05052024098276745,-0.04392225339519934,-0.043647092960806155,0.2
2018-02-02,-0.027276500781675917,-0.03402485295646525,-0.03518005011903924,0.28
2018-02-09,0.028912916048059914,0.02899031522351113,0.03108045068858023,0.18
2018-02-16,0.015155948041607695,0.011643216368801246,0.014336775160557869,0.06
2018-02-23,-0.016903082343567764,-0.029405649296341065,-0.029717630583434684,0.14
2018-03-02,0.0495165508602722,0.04152516246321206,0.04284157951892276,0.06
2018-03-09,-0.016011696503722854,-0.01167946956697633,-0.017031791377514316,0.02
2018-03-16,-0.03824882436588197,-0.03631052350847966,-0.04104591791946355,0.02
2018-03-23,-0.0014377594155977193,0.007432317975882441,0.001602037879916196,0.02
2018-03-29,-0.009356154067820832,-0.00624957520873269,-0.004494382047442125,0.02
2018-04-06,0.019572107626938427,0.015741677266461692,0.021540405552188835,0.02
2018-04-13,-0.0019118394150593576,0.0011947836072133654,0.0009739674497728501,0.0
2018-04-20,0.0037302486131568302,0.00382976401044572,-3.181938190710554e-08,0.04
2018-04-27,-0.006844927670186658,-0.007486151298594092,-0.0013843655987062498,0.12
2018-05-04,0.02795322204211023,0.01841296278314103,0.02416704501574163,0.24
2018-05-11,0.006993679832757198,0.003287828289628215,-0.0012073359588627985,0.2
2018-05-18,-0.009169453612565319,-0.009096681695784606,-0.00988981817535306,0.04
2018-05-25,0.016705846002803743,0.010733668142610219,0.015611859987390897,0.1
2018-06-01,0.02133319312606316,0.016308706184369505,0.014242566889759445,0.04
2018-06-08,-0.0008116590222349717,-0.004835495304896718,-0.006152146593005892,0.02
2018-06-15,-0.013086535427938762,-0.005345072830341233,-0.007441121070315471,0.06
2018-06-22,-0.017302885256815875,-0.016080587375712822,-0.014372745563488998,0.04
2018-06-29,0.027933560283057025,0.02471420813020263,0.026121711566427397,0.04
2018-07-06,0.014124690454153346,0.0054684149687955225,0.011173363025633876,0.0
2018-07-13,0.00012651579223421194,-0.00020246302537764622,-0.0006790880836871072,0.0
2018-07-20,-0.0034030850560525503,0.007545554320995734,0.007371060863492485,0.08
2018-07-27,0.0067411692659655725,0.006970924669912377,0.007566466508167169,0.26
2018-08-03,-0.001653357146525713,-0.004877972161260188,-0.0005992938470423814,0.2
2018-08-10,0.0060356235641467575,0.01156297048464672,0.0074081839148518736,0.12
2018-08-17,0.021131129354485613,0.010256178221946402,0.011521005186729383,0.04
2018-08-24,-0.0019276871754701076,-0.0007386548367324039,0.003392485256961786,0.02
2018-08-31,-0.008761800183794619,-0.0012659769002684779,-0.003795277977792999,0.08
2018-09-07,0.005691887831150948,0.008169658556545669,0.007204365304824822,0.02
2018-09-14,0.0020569831704534878,0.0066637182587201875,0.0063224408069897375,0.02
2018-09-21,-0.00657414936936958,-0.00815275887040405,0.002643135265470997,0.02
2018-09-28,-0.03416523768798551,-0.019525748034278707,-0.017322166926674543,0.04
2018-10-05,-0.043993687581680097,-0.043590663339288,-0.04006310875510566,0.02
2018-10-12,-0.003934058986647715,0.004902426143459546,0.005262385880811626,0.04
2018-10-19,-0.045382722689303386,-0.03090611181138216,-0.02960290282904099,0.06
2018-10-26,0.02845578783465832,0.028957362163379886,0.013541528258289581,0.28
2018-11-02,0.012922934755543418,0.015433104014012227,0.017435108905096586,0.3
2018-11-09,-0.01781610930379393,-0.009084173629687022,-0.014935828308508037,0.12
2018-11-16,-0.018165687091901177,-0.017351796900507515,-0.026624982774032357,0.02
2018-11-23,0.03986284164897178,0.040886598001566916,0.05455693077966406,0.08
2018-11-30,-0.06738669745075762,-0.0582849997101201,-0.06033312875293906,0.0
2018-12-07,-0.015607861273136635,-0.01961073113991296,-0.01507353740214179,0.0
2018-12-14,-0.07624024890822449,-0.07025060262512907,-0.07310756690682607,0.02
2018-12-21,0.04652028834309302,0.03617457526734348,0.04400931674915687,0.02
2018-12-28,0.017118578542904966,0.014468894700878782,0.0125420317748266,0.0
2019-01-04,0.03161241055100589,0.026140184142949715,0.01650244369448961,0.0
2019-01-11,0.033009258178275935,0.031254285578427,0.03099000124820228,0.02
2019-01-18,0.0013308993625133138,-0.0018446980877823442,-0.005400201850915609,0.1
2019-01-25,0.03053260094445041,0.028476219420125674,0.02551351802055879,0.16
2019-02-01,0.011440908497697551,0.007027672226629621,0.004035531364627198,0.3
2019-02-08,0.02349354927351316,0.022773963671227818,0.01946894459599169,0.18
2019-02-15,0.015238878650761444,0.016154157535043158,0.015371824712593574,0.16
2019-02-22,0.00015368137417483008,4.592816009972023e-05,0.0030988338043418384,0.06
2019-03-01,-0.03952890517337422,-0.02739804816106156,-0.022514181015166,0.12
2019-03-08,0.03327957847651357,0.02471170662958354,0.02735684292714624,0.02
2019-03-15,-0.011521447489111452,-0.013956897950864595,-0.009518837906635214,0.0
2019-03-22,0.024087815747903297,0.025342133270831513,0.02090565854724824,0.04
2019-03-29,0.02141693153585848,0.01635271424770726,0.011942471953276135,0.02
2019-04-05,0.003074126685126559,0.007785418775262004,0.0074281434150822445,0.02
2019-04-12,-0.006842483703667777,-0.00876314511309633,-0.0036870592307854944,0.02
2019-04-18,-0.0021461710617741536,0.009663185464427897,0.01500888945119172,0.04
2019-04-26,-0.010916759675817135,-0.012420329484372663,-0.014514028984785599,0.28
2019-05-03,-0.028766107358343958,-0.021071001820412764,-0.023613016793335717,0.3
2019-05-10,-0.0095808247817089,0.00030136225701235693,0.00580733411400125,0.22
2019-05-17,-0.0027240707138737564,-0.002831802551149186,-0.00341493129722259,0.04
2019-05-24,-0.03210290978274488,-0.027961759818946975,-0.027482244329019356,0.1
2019-05-31,0.06415557006569778,0.05322868941630173,0.05106948176457449,0.1
2019-06-07,-0.0003770951521207543,0.0012758981006683258,0.0005181424754032715,0.08
2019-06-14,0.025132224116623594,0.01896835776315517,0.021211591896690196,0.0
2019-06-21,0.023792066835031555,0.013363643908573843,0.008326619370676802,0.04
2019-06-28,-0.0019915406955503512,-0.0008880682004009862,0.0011123953264624564,0.02
2019-07-05,0.01142741996992311,0.00909207256518998,0.01387140933822506,0.02
2019-07-12,-0.003203846888939652,-0.009489458841618451,-0.01168923877142003,0.0
2019-07-19,0.02027261763866198,0.012599184012000808,0.014347716724323556,0.02
2019-07-26,-0.060357904062960266,-0.044313676152470775,-0.04568062914423221,0.14
2019-08-02,0.01247321151450785,0.0024631180903762007,0.006490935110957219,0.32
2019-08-09,-9.687984612704681e-05,0.0021561377822512133,0.007690971442817718,0.12
2019-08-16,-0.01954440124827586,-0.01820953453880757,-0.016838836336896423,0.04
2019-08-23,0.004027605371619307,0.011866495556550895,0.011487955153684615,0.06
2019-08-30,0.034972198768719584,0.03279888960305191,0.02949368182669221,0.1
2019-09-06,0.010783737995410539,0.013246060463738902,0.0023400383590013174,0.02
2019-09-13,-0.011524784325874038,-0.0073094564314863724,-0.003054801160691123,0.02
2019-09-20,-0.014580952953051559,-0.0012477529259787338,-0.005309930287201281,0.04
2019-09-27,-0.007837064107212932,-0.015154418834546518,-0.008447081108426291,0.02
2019-10-04,0.013458759998593686,0.007710368238366541,0.008382531215478162,0.04
2019-10-11,0.016571796796842973,0.015018767371795246,0.011793635679285819,0.0
2019-10-18,0.025543904500465522,0.01243033626562413,0.011756156328414535,0.04
2019-10-25,0.01974400201278485,0.013412100980362131,0.016207473113183823,0.16
2019-11-01,0.0015238696710610272,-0.002778679472304418,-0.001396787998720228,0.3
2019-11-08,0.008307406020130534,0.011363134977019355,0.013369615073620666,0.14
2019-11-15,0.0036501471579738513,0.0006181547421237602,0.0014441762675845293,0.06
2019-11-22,0.006447212749764073,0.007246299482241576,0.008365876414697215,0.0
2019-11-29,-0.0032157440787091243,7.494548554682174e-05,-0.0004764970075956665,0.02
2019-12-06,0.01978869225176442,0.01382139683867978,0.015201651399352478,0.0
2019-12-13,0.017979745993862997,0.01353903360658078,0.012377327992683318,0.0
2019-12-20,0.00015197052139230837,0.00010712818151562054,0.004228899309967504,0.0
2019-12-27,-0.006870140643322545,-0.007911009500300508,-0.007617265043674104,0.08
2020-01-03,0.01736677487076423,0.011382695045425079,0.01840938722771135,0.02
2020-01-10,0.014953972152187966,0.0165415301381074,0.013817714475316212,0.02
2020-01-17,-0.025866308571884784,-0.02571777904536321,-0.023783693471283507,0.1
2020-01-24,-0.0056361194131665845,-0.005139977114805696,0.000990481640500418,0.02
2020-01-31,0.022654516613372002,0.020080069407556904,0.0243701323074339,0.3
2020-02-07,0.015119774864762434,0.016212428039474615,0.015940617553406478,0.16
2020-02-14,-0.03748423090412654,-0.032890216474388737,-0.03973136433701585,0.1
2020-02-21,-0.07554904885385562,-0.09165317604667134,-0.07714913235313348,0.12
2020-02-28,-0.08275057898316715,-0.08488960379929746,-0.07682503970179722,0.08
2020-03-06,-0.16186874909395016,-0.16355825292669396,-0.12393776281440971,0.0
2020-03-13,-0.036184668855503255,-0.07483856702024863,-0.04829661768865845,0.02
2020-03-20,0.13279141997618907,0.145275171959915,0.12055745473168211,0.02
2020-03-27,-0.005839340096566254,-0.010871606909848997,0.008369173543829156,0.04
2020-04-03,0.08987875339316083,0.12105283971146903,0.07485292371602692,0.02
2020-04-09,0.01181709366068826,-0.014386036462997086,0.019737246833682498,0.06
2020-04-17,0.005604193594073936,0.010191601429840776,0.008881612261042005,0.04
2020-04-24,-0.012141444138968158,-0.008824426551236988,-0.015362129548122994,0.08
2020-05-01,0.03088802436546155,0.037672585513094575,0.03419550095965618,0.26
2020-05-08,-0.005346985892743656,-0.003927064473270462,0.009333773134744483,0.34
2020-05-15,0.04839203787545307,0.05162417091418664,0.03030170067565363,0.1
2020-05-22,0.006804855038826819,0.014349697116409082,0.005597537249165452,0.12
2020-05-29,0.12851327979507499,0.10514714757981611,0.05467371930582621,0.0
2020-06-05,-0.10794896793305514,-0.10402473610075534,-0.06932723730774326,0.02
2020-06-12,0.03947351634540495,0.03472005355543599,0.03800184387372196,0.0
2020-06-19,-0.03016281483037992,-0.028142283849265745,-0.021364391697341834,0.0
2020-06-26,0.048602175597186055,0.046069950523292914,0.04963301459208114,0.04
2020-07-02,-0.008105080897521898,-0.010689565062030467,0.011885023272818485,0.04
2020-07-10,0.02445459748794492,0.026368498396677015,0.004060807419693946,0.02
2020-07-17,0.006937180255071542,0.004652582111736916,0.0006225786347324735,0.02
2020-07-24,0.002745050821374606,0.00616800996119596,0.02080019289195878,0.1
2020-07-31,0.030919856707633454,0.02680787208729622,0.020528726335217184,0.44
2020-08-07,0.017208792530228386,0.01319070248620673,0.008595487067042828,0.2
2020-08-14,-0.011082852821114642,-0.012121695778092783,0.012368826137654887,0.02
2020-08-21,0.035105974392867,0.023085970477673568,0.02405603727864869,0.06
2020-08-28,-0.02994894649092384,-0.021459585043310664,-0.038932668939737014,0.02
2020-09-04,0.010381671076226092,0.002920940945361483,0.0023165050859059733,0.04
2020-09-11,-0.028305274551001815,-0.01959129722257772,-0.03107115337336619,0.02
2020-09-18,0.014230609477580727,0.005765523591864355,0.02308882444109095,0.02
2020-09-25,0.010303123827990012,0.018515593748893423,0.00852296299651889,0.02
2020-10-02,0.037949209115755514,0.03796686892878244,0.04026060783640828,0.02
2020-10-09,-0.0070687429316340245,-0.004078635099279389,-0.002688826137282052,0.0
2020-10-16,-0.002530839420859081,-0.00764164746272838,-0.018700558100688047,0.0
2020-10-23,-0.04805376710391432,-0.034361770172691965,-0.03487008191384966,0.18
2020-10-30,0.12459618846203929,0.10747212723780931,0.10227144067491256,0.32
2020-11-06,0.004732961410813884,0.017198941178283467,-0.00821481015580261,0.24
2020-11-13,0.005173887427667314,-0.005740929828951154,-0.010249885392600966,0.02
2020-11-20,0.02934416371017678,0.018285358483974976,0.01553385151120068,0.08
2020-11-27,0.03645905282965069,0.02085855232064216,0.017060205260308603,0.06
2020-12-04,0.0060805194720945565,0.0009266510594268613,-0.0010294692755313806,0.02
2020-12-11,-0.026302193046309475,-0.013500011089821356,-0.005735599385008339,0.0
2020-12-18,0.022615257227791553,0.01845982454718981,0.018549798492043967,0.02
2020-12-24,0.010691806434237925,0.00901634329694872,0.009603402116116655,0.02
2020-12-31,0.018952110479159415,0.014377063555709588,0.006767620217543291,0.0
2021-01-08,0.02023735532808107,0.014704400853932865,0.0012969856731535057,0.0
2021-01-15,-0.001488244033261368,-0.007896180590372483,0.01408773755565651,0.02
2021-01-22,-0.02688048975088921,-0.025574598683904406,-0.02593369196229378,0.06
2021-01-29,0.050774400781076985,0.044635327409910365,0.04160869941302958,0.2
2021-02-05,0.025692454400691872,0.019204845238651732,0.01204804751559263,0.28
2021-02-12,-0.011996931950911754,-0.00690157808994576,-0.01751437856784477,0.24
2021-02-19,0.004340494311880954,0.0065923400113469584,-0.0037978561271561073,0.04
2021-02-26,-0.004824699101040076,0.010737818742281508,-0.002411773030970288,0.06
2021-03-05,0.02817019877551712,0.029066201751997905,0.02513907154404227,0.04
2021-03-12,0.00032944640750566913,-0.007081359009399198,-0.007665086461021264,0.0
2021-03-19,0.004619007202641856,0.013147491978068608,0.011204240111734709,0.0
2021-03-26,0.02130536951045853,0.01798953424479601,0.022971608312278846,0.02
2021-04-01,0.009064495248979444,0.007610322773356098,0.018316474742224642,0.0
2021-04-09,0.007514165764243179,0.013471509335716775,0.013167786721234531,0.02
2021-04-16,0.0042608687096723896,0.008312511689294234,0.0028349069744861843,0.0
2021-04-23,-0.0027673223562185976,0.006162506427658729,0.004767159393117337,0.1
2021-04-30,-0.00118111981045367,0.019093576797914343,0.007319508752522852,0.26
2021-05-07,-0.021656283522687673,-0.013768357285302438,-0.01682863044217775,0.26
2021-05-14,0.011178807519928866,0.0026297567443338463,0.0046943363282876405,0.14
